sample_id,Yp,D_H,He3oH,Li7oH,Neff,YPCMB,He3oHe4,n,p,H2,H3,He3,He4,Li7,Be7,He6,Li8,Li6,B8
721,0.2468974995702359,2.4497360058087484e-05,1.0492784886624831e-05,5.521880287718331e-10,3.0439772985579183,0.24557155852334206,0.00012801274471038466,4.032661667095941e-16,0.7530418979237143,1.8447538512262792e-05,5.8731773497765836e-08,7.842774872031462e-06,0.06172437489255898,2.0935213851386247e-11,3.9488550734570953e-10,0.0,0.0,0.0,0.0
722,0.2469507397991427,2.4242639135166086e-05,1.012926040000309e-05,5.564618218753477e-10,3.0439772985579183,0.24562460608385492,0.0001235425404129543,3.9307138679630264e-16,0.7529898666549052,1.8254461609751696e-05,5.8745406387457816e-08,7.56848503152368e-06,0.061737684949785675,2.1865293269998804e-11,3.9714481978246484e-10,0.0,0.0,0.0,0.0
723,0.24694333862014295,2.4056288055995338e-05,1.046844048569013e-05,5.502838124153654e-10,3.0439772985579183,0.2456172316862001,0.00012768438362933666,3.912527919251601e-16,0.7529967817600116,1.8114307487256295e-05,5.769308258444894e-08,7.825008913186431e-06,0.06173583465503574,2.0640064547454548e-11,3.9372187525594554e-10,0.0,0.0,0.0,0.0
724,0.2471722131255796,2.4028142397314217e-05,1.0562765434714228e-05,5.989373865800865e-10,3.0439772985579183,0.24584527836387549,0.00012867642552211986,3.8979628334292423e-16,0.752767754570791,1.8087610798933446e-05,5.8218128741621265e-08,7.893091089606173e-06,0.0617930532813949,2.1762609544967466e-11,4.2909814207942213e-10,0.0,0.0,0.0,0.0
725,0.24691678451873053,2.4458792550158774e-05,1.0406633053137807e-05,5.559032041949725e-10,3.0439772985579183,0.24559077367785118,0.0001269485616344632,3.9914301791393446e-16,0.7530228671944998,1.841803009423603e-05,5.8678562683236096e-08,7.777754096831647e-06,0.06172919612968263,2.2690139697547007e-11,3.959176850079608e-10,0.0,0.0,0.0,0.0
726,0.2470331167590204,2.4142872508950265e-05,1.0357436931812763e-05,5.624754290283577e-10,3.0439772985579183,0.24570668501326232,0.00012626951766606687,3.964883602055601e-16,0.7529071310320622,1.817734087558659e-05,5.754590821757418e-08,7.740642216959097e-06,0.0617582791897551,2.36439726386518e-11,3.998477889071173e-10,0.0,0.0,0.0,0.0
727,0.24707355357694014,2.3777501845038276e-05,1.0482117782944534e-05,5.665602728133016e-10,3.0439772985579183,0.24574697557066072,0.00012776179558653732,3.843730616910348e-16,0.7528669659269234,1.790129567139579e-05,5.861737896867855e-08,7.833022832765422e-06,0.061768388394235034,2.0966651248332472e-11,4.055778623593478e-10,0.0,0.0,0.0,0.0
728,0.24693768684132344,2.38835278091437e-05,1.0490570216992559e-05,5.620491414044578e-10,3.0439772985579183,0.24561160035900284,0.00012795822627298528,3.873698935237289e-16,0.7530026431973135,1.7984359569161747e-05,5.6722414056589487e-08,7.842704687985821e-06,0.06173442171033086,1.973076498627062e-11,4.0349372409806673e-10,0.0,0.0,0.0,0.0
729,0.24703843119337834,2.4199180557029624e-05,1.0432523526761474e-05,5.457848097277815e-10,3.0439772985579183,0.24571198022391252,0.00012718123619357306,3.908165317591931e-16,0.7529015627403038,1.821960085842238e-05,5.964035810716008e-08,7.79502290851654e-06,0.061759607798344586,2.2030705810676382e-11,3.8889153035328965e-10,0.0,0.0,0.0,0.0
730,0.24708304958791877,2.4010982969752455e-05,1.0483091494818835e-05,5.624646080622857e-10,3.0439772985579183,0.24575643723780732,0.00012776708159926105,3.9251271876031125e-16,0.7528571169605976,1.8076839413997842e-05,5.822312658239413e-08,7.834046913041075e-06,0.06177076239697969,2.2778832295797233e-11,4.0067665092234766e-10,0.0,0.0,0.0,0.0
731,0.247118256529078,2.44951382530265e-05,1.0374460127017723e-05,5.681613602775927e-10,3.0439772985579183,0.2457915168586543,0.00012641908387840196,4.021921248890499e-16,0.7528214292008285,1.8440464988115296e-05,5.921818002587439e-08,7.750897719982617e-06,0.0617795641322695,2.2224407008879344e-11,4.054996402519848e-10,0.0,0.0,0.0,0.0
732,0.24695322171195483,2.4436185794248372e-05,1.0323120241039797e-05,5.648020483894149e-10,3.0439772985579183,0.24562707901597983,0.0001259051691051967,4.0077457102585693e-16,0.752986655553694,1.840012181569977e-05,5.813111137417927e-08,7.715040673805022e-06,0.06173830542798871,2.1546107492757967e-11,4.037422979738633e-10,0.0,0.0,0.0,0.0
733,0.2469806716477454,2.3824344807047024e-05,1.0235842236505944e-05,5.661496491849344e-10,3.0439772985579183,0.24565442963128048,0.00012482244960142718,3.91034487545653e-16,0.7529603262476836,1.7938786438551434e-05,5.89262932982566e-08,7.648256816521078e-06,0.06174516791193635,2.207623055494773e-11,4.0421199400035217e-10,0.0,0.0,0.0,0.0
734,0.24697264009690187,2.4333537123542765e-05,1.0259062573324658e-05,5.700912915939318e-10,3.0439772985579183,0.2456464271394174,0.00012511088004689397,3.9973794659739757e-16,0.7529675379495898,1.832236353751894e-05,5.895931516528378e-08,7.665781772341767e-06,0.06174316002422547,2.1744554414514182e-11,4.075156818234703e-10,0.0,0.0,0.0,0.0
735,0.24691366791848604,2.4203069714464004e-05,1.0424880979709216e-05,5.598100903439796e-10,3.0439772985579183,0.24558766835650886,0.0001271733542167526,3.912346182599657e-16,0.7530263274053974,1.822554869901963e-05,5.7701527553057366e-08,7.792508310235755e-06,0.06172841697962151,2.0612376104110414e-11,4.0093936027210024e-10,0.0,0.0,0.0,0.0
736,0.24696525396525346,2.4604771992481328e-05,1.0311174548121116e-05,5.643919493501125e-10,3.0439772985579183,0.2456390677323652,0.00012575130010443158,4.068182592617336e-16,0.7529743973835346,1.8526763363797895e-05,5.8035874989230976e-08,7.706014566698705e-06,0.061741313491313364,2.3228710694563707e-11,4.0174397725545557e-10,0.0,0.0,0.0,0.0
737,0.2472741416230193,2.4419287530912424e-05,1.0200348442356256e-05,5.673555916266585e-10,3.0439772985579183,0.24594683843056098,0.00012419343263232705,4.054080048259568e-16,0.7526660638830356,1.8379569028719944e-05,5.933366309322619e-08,7.618122449250511e-06,0.061818535405754826,2.2471467151898848e-11,4.045578328197692e-10,0.0,0.0,0.0,0.0
738,0.24702244130252254,2.4354751484944426e-05,1.0308089085383303e-05,5.365420106528409e-10,3.0439772985579183,0.24569604817391302,0.00012567508660863685,4.011762621720101e-16,0.7529175982043099,1.833712099290721e-05,5.856293007247358e-08,7.702578746170384e-06,0.061755610325630636,2.2143252924497608e-11,3.818286690719506e-10,0.0,0.0,0.0,0.0
739,0.24713156067184466,2.4520108428170785e-05,1.041118054492117e-05,5.692931133078035e-10,3.0439772985579183,0.24580477289368693,0.0001268574526163342,4.0311306107600036e-16,0.7528080056017947,1.8458933922951007e-05,5.7867657662727246e-08,7.779752404319585e-06,0.061782890167961166,2.085905535867045e-11,4.077093578734136e-10,0.0,0.0,0.0,0.0
740,0.24696795923881665,2.4145818904621038e-05,1.0638817000438318e-05,5.9827702336037e-10,3.0439772985579183,0.2456417632175829,0.00012974521137300144,3.9190613865957844e-16,0.7529716431930098,1.8181116936853342e-05,5.807393305845979e-08,7.952653585391308e-06,0.06174198980970416,2.310473478219915e-11,4.273808985820814e-10,0.0,0.0,0.0,0.0
741,0.24696261705467087,2.4510245387199944e-05,1.0348693665332334e-05,5.550107791584779e-10,3.0439772985579183,0.2456364403628741,0.00012621066867902852,4.036767242025807e-16,0.7529770917272558,1.84556532891752e-05,5.9389455934709565e-08,7.732939803363506e-06,0.06174065426366772,2.2404129436176018e-11,3.955062729318529e-10,0.0,0.0,0.0,0.0
742,0.24676033196081734,2.468943097486726e-05,1.0300610613984539e-05,5.394272165959178e-10,3.0439772985579183,0.24543488748847822,0.0001257609858832574,4.0832681790272335e-16,0.753179199448157,1.8595565856481054e-05,5.9435262963587156e-08,7.698770393104478e-06,0.061690082990204335,2.0886913189389267e-11,3.853984459668717e-10,0.0,0.0,0.0,0.0
743,0.24715924036522202,2.4060244693706737e-05,1.0454126465265074e-05,5.572322835430986e-10,3.0439772985579183,0.2458323525054495,0.0001273618896612956,3.9694786520787807e-16,0.7527809235127441,1.8112093220471156e-05,5.7970849220631885e-08,7.81169612582063e-06,0.061789810091305505,2.150237262712341e-11,3.9797146038956563e-10,0.0,0.0,0.0,0.0
744,0.2469546296034797,2.4765604119677586e-05,1.0304294461653657e-05,5.55283749129734e-10,3.0439772985579183,0.24562848181315305,0.00012567453475979072,4.087503506643162e-16,0.7529847942935493,1.8648123323610904e-05,5.980214092709704e-08,7.699174904621341e-06,0.06173865740086992,2.167198533339344e-11,3.9644823427961007e-10,0.0,0.0,0.0,0.0
745,0.2470463950151374,2.3870568603004524e-05,1.051757319701922e-05,5.444210641956426e-10,3.0439772985579183,0.2457199152391837,0.00012821262542336284,3.8666760120015323e-16,0.7528939022560068,1.7972005544585793e-05,5.893351972125584e-08,7.85968320684573e-06,0.06176159875378435,2.0563861910818212e-11,3.893274375818072e-10,0.0,0.0,0.0,0.0
746,0.2468945620669158,2.459074904387069e-05,1.027727381328818e-05,5.339253270583671e-10,3.0439772985579183,0.24556863165157788,0.00012538553233430348,4.0682333107344915e-16,0.7530451814755234,1.8517945076360658e-05,5.827213180045851e-08,7.680979392000782e-06,0.06172364051672895,2.2181461413707144e-11,3.79888433395339e-10,0.0,0.0,0.0,0.0
747,0.24704395215440386,2.4659878891304477e-05,1.0495527069805449e-05,5.565501763067129e-10,3.0439772985579183,0.2457174812145941,0.00012794536273533487,4.074365994477686e-16,0.752895206208825,1.8566304602953336e-05,5.866147991142473e-08,7.843370537580054e-06,0.061760988038600965,2.256394274635739e-11,3.964600170096431e-10,0.0,0.0,0.0,0.0
748,0.24699619377681462,2.485601009576548e-05,1.0361309203186619e-05,5.314121591085817e-10,3.0439772985579183,0.24566989560228136,0.00012634162157075293,4.106507137548748e-16,0.7529429686831781,1.8715158031124705e-05,5.899290935682356e-08,7.742482001534844e-06,0.061749048444203654,2.182769481373305e-11,3.7829535385981984e-10,0.0,0.0,0.0,0.0
749,0.24696292815121745,2.4159270383336245e-05,1.042687934940308e-05,5.702979284081134e-10,3.0439772985579183,0.24563675033377988,0.00012716405287279602,3.962030397628197e-16,0.7529771324830714,1.819137813612772e-05,5.801117065820074e-08,7.793190542602284e-06,0.06174073203780436,2.1709418097577894e-11,4.0771188069619933e-10,0.0,0.0,0.0,0.0
750,0.2469695289481194,2.4768374170771573e-05,1.0057154125776639e-05,5.412448540968866e-10,3.0439772985579183,0.24564332724733884,0.00012265059423012623,4.110454427364494e-16,0.7529704502734281,1.864985385190662e-05,5.937756914651528e-08,7.513362301408786e-06,0.06174238223702985,2.118413910530125e-11,3.8635724239220737e-10,0.0,0.0,0.0,0.0
751,0.24708152400997235,2.430043776698595e-05,1.0583545064252966e-05,5.72809633095222e-10,3.0439772985579183,0.24575491717726947,0.00012899234593977032,3.9652412278008006e-16,0.7528579796969397,1.8294778483004254e-05,5.78945513732685e-08,7.910011803731738e-06,0.06177038100249309,2.092846021230931e-11,4.103158429107048e-10,0.0,0.0,0.0,0.0
752,0.24692988530337923,2.426715308514241e-05,1.0323516175609365e-05,5.387152459592508e-10,3.0439772985579183,0.24560382705258135,0.00012592584204432168,3.9898791814727455e-16,0.7530102438886422,1.82734148631261e-05,5.897132329873705e-08,7.714742109885214e-06,0.06173247132584481,1.971779477109097e-11,3.859403039752144e-10,0.0,0.0,0.0,0.0
753,0.246814519347817,2.465471129325799e-05,1.0307314942456097e-05,5.574764813301569e-10,3.0439772985579183,0.2454888786742028,0.00012580616630819287,4.0531475893846494e-16,0.7531250534620115,1.8568080760825384e-05,5.918211521023473e-08,7.703515001876802e-06,0.06170362983695425,2.3070191661647042e-11,3.967793131439415e-10,0.0,0.0,0.0,0.0
754,0.247069844166817,2.4033694591614465e-05,1.0289953783095971e-05,5.660735686244625e-10,3.0439772985579183,0.2457432795765565,0.00012542210440285104,3.9452100031499967e-16,0.7528707233066696,1.8094265030920377e-05,5.916833786837922e-08,7.687836609603284e-06,0.06176746104170425,2.1020255965909617e-11,4.0515996108917715e-10,0.0,0.0,0.0,0.0
755,0.2470964856041232,2.447080683228398e-05,1.059411483012928e-05,5.559416662640361e-10,3.0439772985579183,0.24576982466271421,0.0001291107383697259,4.0459959724467504e-16,0.7528427390220052,1.842266924169507e-05,5.8201604907903984e-08,7.91750082132027e-06,0.0617741214010308,2.251124304362328e-11,3.960254037230512e-10,0.0,0.0,0.0,0.0
756,0.24698226604732063,2.4531846920463494e-05,1.0499406250882329e-05,5.805410673485442e-10,3.0439772985579183,0.24565601826226244,0.00012803513882785655,4.0059624413839195e-16,0.7529570712327155,1.8471427609161502e-05,5.777081044022873e-08,7.847831369906596e-06,0.061745566511830156,2.3203268228162405e-11,4.1391923357291203e-10,0.0,0.0,0.0,0.0
757,0.24699568973261044,2.4404316309879943e-05,1.0467671436214767e-05,5.484988265581766e-10,3.0439772985579183,0.24566939338162305,0.0001276389801709028,4.0112600940919663e-16,0.7529439125068533,1.8375081404415817e-05,5.8672821319225454e-08,7.822896664700554e-06,0.06174892243315261,2.228250482953863e-11,3.907063476445928e-10,0.0,0.0,0.0,0.0
758,0.2470590808899223,2.414274155619868e-05,1.0287816569447132e-05,5.877215878790492e-10,3.0439772985579183,0.24573255522887905,0.0001254032833803738,3.9473433659582056e-16,0.7528813262608208,1.8176619282403095e-05,5.8256517145022944e-08,7.687248465988382e-06,0.06176477022248057,2.1221286746213484e-11,4.2126332180828067e-10,0.0,0.0,0.0,0.0
759,0.24685282246088894,2.4235173907125138e-05,1.0369076415767686e-05,5.634722388879568e-10,3.0439772985579183,0.24552704312482823,0.000126534007116977,3.9742203493989026e-16,0.7530872457120242,1.8251200367068788e-05,5.8835530560236565e-08,7.749983667967758e-06,0.061713205615222234,2.1494024162927776e-11,4.0284973225639134e-10,0.0,0.0,0.0,0.0
760,0.24702032206036123,2.4165065452366762e-05,1.0509868877877035e-05,5.96461353717183e-10,3.0439772985579183,0.24569393659804178,0.00012813659454218121,3.943119382081131e-16,0.7529195468402746,1.8194350129761558e-05,5.871221260887475e-08,7.854373500273009e-06,0.06175508051509031,2.2630237296689673e-11,4.2645717485178854e-10,0.0,0.0,0.0,0.0
761,0.2470696556648954,2.434025001050104e-05,1.043448061803838e-05,5.561916205095014e-10,3.0439772985579183,0.24574309175640496,0.00012718370767856305,3.996862680216075e-16,0.7528701238853485,1.8325047040806273e-05,5.871692285522508e-08,7.797091792726596e-06,0.06176741391622385,2.158928040544594e-11,3.9715077383153507e-10,0.0,0.0,0.0,0.0
762,0.24685445537693299,2.4303590046446504e-05,1.059591628050051e-05,5.637796248546996e-10,3.0439772985579183,0.24552867012995885,0.00012930089631589504,3.952330972940798e-16,0.7530849974378488,1.8302669047858695e-05,5.85896592717102e-08,7.921035925680676e-06,0.061713613844233246,2.3319784018719118e-11,4.0125419332049373e-10,0.0,0.0,0.0,0.0
763,0.2469295325192007,2.4414713272316736e-05,1.0352401495612156e-05,5.430513465699186e-10,3.0439772985579183,0.24560347554504772,0.00012627837539338365,4.0299045554595864e-16,0.7530103091632586,1.838453078931954e-05,5.8852039184455896e-08,7.736613011608634e-06,0.06173238312980017,2.0250654202985182e-11,3.8867260816915313e-10,0.0,0.0,0.0,0.0
764,0.2468328893480092,2.4366619248855712e-05,1.0658448065695644e-05,5.854200698888193e-10,3.0439772985579183,0.2455071821699096,0.0001300790130306187,3.972442623703952e-16,0.7531063254233105,1.835065508549463e-05,5.772631195809947e-08,7.969218345513137e-06,0.0617082223370023,2.2428305019606233e-11,4.184552526434201e-10,0.0,0.0,0.0,0.0
765,0.24697380736888122,2.4472914491077545e-05,1.0181332162875247e-05,5.266142147873312e-10,3.0439772985579183,0.24564759018802923,0.00012416216056302607,4.0824786016687684e-16,0.7529663366944175,1.8427280772582384e-05,5.926696329606804e-08,7.606933418053156e-06,0.061743451842220305,2.2300070024442895e-11,3.74222706135181e-10,0.0,0.0,0.0,0.0
766,0.24686259248258438,2.4320780685041197e-05,1.0189460219548945e-05,5.387767540951656e-10,3.0439772985579183,0.24553677778106178,0.00012433565950468865,3.961661820102401e-16,0.753077753433686,1.8315438880044208e-05,5.8705423222047835e-08,7.6147503876177835e-06,0.061715648120646095,2.0993292250923197e-11,3.8474749532535764e-10,0.0,0.0,0.0,0.0
767,0.24694584296424382,2.4625156140061132e-05,1.0418210997263655e-05,5.21578851318662e-10,3.0439772985579183,0.24561972696818418,0.0001270698940093788,4.0313427555071e-16,0.7529935345848957,1.8542583361609578e-05,5.9493869575842284e-08,7.785351653304948e-06,0.061736460741060956,2.1495579341133234e-11,3.712499234780358e-10,0.0,0.0,0.0,0.0
768,0.2470705754613517,2.392296122999705e-05,1.061948717740543e-05,5.740035376304268e-10,3.0439772985579183,0.2457440082261643,0.00012943811020558115,3.9114877842746217e-16,0.7528694145223378,1.8010865814868465e-05,5.771589735552235e-08,7.937371196425177e-06,0.06176764386533792,2.0804227482755293e-11,4.113454798268148e-10,0.0,0.0,0.0,0.0
769,0.24701450071818742,2.4208028201852033e-05,1.0546182542050223e-05,5.859041296021944e-10,3.0439772985579183,0.24568813631471367,0.00012858333091828356,3.985436050015027e-16,0.7529252210650297,1.8226834985427915e-05,5.842105845516535e-08,7.882065763410156e-06,0.061753625179546856,2.1588412568971364e-11,4.1955358373467465e-10,0.0,0.0,0.0,0.0
770,0.24696109102784525,2.398737677461791e-05,1.0409126811164268e-05,5.4030497279853e-10,3.0439772985579183,0.24563491985769212,0.00012694885109242998,3.975576147031398e-16,0.7529792685610316,1.806199741844967e-05,5.894047894939121e-08,7.778916213680102e-06,0.06174027275696131,2.326946416259351e-11,3.835689790551316e-10,0.0,0.0,0.0,0.0
771,0.2471013098517937,2.4565950506632616e-05,1.0364789798190953e-05,5.606387556354481e-10,3.0439772985579183,0.24577463146413872,0.00012631273594386933,3.99361575253642e-16,0.7528382897871584,1.8494188166409276e-05,5.911963944029522e-08,7.743890986233168e-06,0.06177532746294843,2.154955148923011e-11,4.0052077049176125e-10,0.0,0.0,0.0,0.0
772,0.246973471889391,2.4641988013726605e-05,1.0232981603299401e-05,5.508241895640343e-10,3.0439772985579183,0.24564725592235284,0.0001247921931807008,4.0286147365726164e-16,0.7529663007649674,1.8554586558190388e-05,5.765173589315347e-08,7.647438567739162e-06,0.06174336797234775,2.323837524926301e-11,3.91513677138629e-10,0.0,0.0,0.0,0.0
773,0.2471701765090635,2.4359267986209397e-05,1.0542880246471345e-05,5.610282682336574e-10,3.0439772985579183,0.24584324911041805,0.00012843551098437874,4.0235864640058747e-16,0.7527693376453202,1.83369100275037e-05,5.955369433907425e-08,7.876803285671091e-06,0.061792544127265876,2.2827109913019654e-11,3.994977679655316e-10,0.0,0.0,0.0,0.0
774,0.2468273841639409,2.4049002371663056e-05,1.0207661618485556e-05,5.789815810891243e-10,3.0439772985579183,0.24550169691562818,0.00012458141187225832,3.924098490297267e-16,0.7531133269590653,1.8111624186169616e-05,5.915123977255225e-08,7.628374762197461e-06,0.061706846040985225,1.9949032366649002e-11,4.1608971241540126e-10,0.0,0.0,0.0,0.0
775,0.24707125178959283,2.433866875187189e-05,1.0353806515251653e-05,5.735380640239355e-10,3.0439772985579183,0.24574468210828593,0.0001261993359866338,4.007616961419205e-16,0.752868712374117,1.8323822204121946e-05,5.910425521673911e-08,7.735952724091516e-06,0.06176781294739821,2.333539599529042e-11,4.0846346776395374e-10,0.0,0.0,0.0,0.0
776,0.2469188405879328,2.434070620024475e-05,1.0360014022007133e-05,5.660067152772116e-10,3.0439772985579183,0.24559282230626345,0.00012637851494832166,3.9470983794211876e-16,0.7530210943724828,1.832906522070738e-05,5.895134895811158e-08,7.742357747607967e-06,0.0617297101469832,2.140432701832544e-11,4.0481066914189473e-10,0.0,0.0,0.0,0.0
777,0.24699338637223067,2.4162399144932e-05,1.0406435179352498e-05,5.396161587052711e-10,3.0439772985579183,0.24566709835445366,0.0001268939437240771,3.988366414303528e-16,0.7529467183133698,1.8192999142754322e-05,5.802854005101585e-08,7.777462677583251e-06,0.06174834659305767,2.108416478673086e-11,3.8521805105926954e-10,0.0,0.0,0.0,0.0
778,0.2469566901280267,2.4418728360529827e-05,1.0391368771138774e-05,5.445528326524186e-10,3.0439772985579183,0.24563053488189465,0.00012673517202074603,4.003531166130733e-16,0.752983059651814,1.8386888793718273e-05,5.878226595058255e-08,7.765742385311802e-06,0.06173917253200668,2.197365439210555e-11,3.8806540368057484e-10,0.0,0.0,0.0,0.0
779,0.24706442017519128,2.445351730842685e-05,1.0344975440429856e-05,5.024673986245727e-10,3.0439772985579183,0.24573787520251894,0.00012609630188685603,3.9894858852153884e-16,0.7528753908433024,1.8410451401075324e-05,5.8794863447887806e-08,7.729682564530104e-06,0.06176610504379782,2.1408301668577666e-11,3.568870374569149e-10,0.0,0.0,0.0,0.0
780,0.24712367611861213,2.411215894607066e-05,1.032625482736054e-05,5.628008860423023e-10,3.0439772985579183,0.24579691685066787,0.00012582812231140433,3.977345133316096e-16,0.7528166955144937,1.8152035819501152e-05,5.861714328055824e-08,7.715159892893593e-06,0.061780919029653034,2.1824817448723508e-11,4.018610858142717e-10,0.0,0.0,0.0,0.0
781,0.24692763957728206,2.4413124564523133e-05,1.0334947641765958e-05,5.38723602113561e-10,3.0439772985579183,0.24560158945328153,0.00012606676395647497,4.0307381454644774e-16,0.7530122437949669,1.838338170637759e-05,5.919511593719563e-08,7.72314699729249e-06,0.061731909894320515,2.1868870475621173e-11,3.8379659793721836e-10,0.0,0.0,0.0,0.0
782,0.24700211910676306,2.468309717105095e-05,1.0277133464385323e-05,5.466883850477483e-10,3.0439772985579183,0.2456757994956687,0.0001253112992973809,4.0638412560428496e-16,0.7529374942375082,1.858482933399203e-05,5.969494969147333e-08,7.678344168927255e-06,0.061750529776690766,2.3181682305230528e-11,3.8844050046137116e-10,0.0,0.0,0.0,0.0
783,0.24683665099273663,2.4344401105291745e-05,1.024840884485768e-05,5.54776749310492e-10,3.0439772985579183,0.24551093019703346,0.00012507239562352577,4.023776019880586e-16,0.7531035240373072,1.833385426297293e-05,5.9344335358818604e-08,7.658768481478609e-06,0.06170916274818416,2.1157005578123785e-11,3.966473193815695e-10,0.0,0.0,0.0,0.0
784,0.24734113538724745,2.439021860054228e-05,1.0197499845774345e-05,5.589759853997058e-10,3.0439772985579183,0.24601359011953286,0.00012411408164519908,4.047560352207589e-16,0.7525991256668164,1.835605719359064e-05,5.924688175365645e-08,7.6153825861636105e-06,0.06183528384681186,2.258245765034545e-11,3.9810238023022034e-10,0.0,0.0,0.0,0.0
785,0.24696086284087998,2.384870361239675e-05,1.0533664389947159e-05,5.833316080503041e-10,3.0439772985579183,0.24563469249638167,0.00012846784634529897,3.9160826944248353e-16,0.7529794240222556,1.7957583109739992e-05,5.716516437325519e-08,7.874467380812901e-06,0.061740215710219995,2.157173954881734e-11,4.176649586948768e-10,0.0,0.0,0.0,0.0
786,0.24692093064859735,2.446543467093758e-05,1.0279009373325007e-05,5.308956476166701e-10,3.0439772985579183,0.24559490480318658,0.00012538895486956762,4.0888907508075637e-16,0.7530189998122707,1.8422937145881866e-05,5.920286639793516e-08,7.681086490964218e-06,0.06173023266214934,2.2060087224837734e-11,3.777144223481549e-10,0.0,0.0,0.0,0.0
787,0.24703856382385544,2.429697603670339e-05,1.0571186604982613e-05,5.656315876870631e-10,3.0439772985579183,0.24571211237463544,0.00012887148502558257,3.972982365538862e-16,0.7529009695931805,1.8293216816216256e-05,5.834401143980814e-08,7.900712633202044e-06,0.06175964095596386,2.1052141942360255e-11,4.048124288597597e-10,0.0,0.0,0.0,0.0
788,0.2471214235702568,2.436370439821284e-05,1.0325315584842704e-05,5.49153820413818e-10,3.0439772985579183,0.2457946724475951,0.00012581813774358727,4.008042291966163e-16,0.7528185713712402,1.8341449138373794e-05,5.829281523595436e-08,7.714796512302532e-06,0.0617803558925642,2.1628745054662634e-11,3.917844494923264e-10,0.0,0.0,0.0,0.0
789,0.24699311659073817,2.4555706658087407e-05,1.0336759536369943e-05,5.460502996058651e-10,3.0439772985579183,0.24566682954899485,0.000126044443203947,4.0164610000967867e-16,0.7529465531811169,1.8489134689133516e-05,5.88500443669592e-08,7.72417741960483e-06,0.06174827914768454,2.2377973601175292e-11,3.8876871735057703e-10,0.0,0.0,0.0,0.0
790,0.24694696954580916,2.374898268696952e-05,1.0532597818852828e-05,5.496449348103191e-10,3.0439772985579183,0.2456208494731768,0.00012846446155559207,3.8403167630183388e-16,0.7529934689688649,1.7882828857942692e-05,5.778859067738753e-08,7.873188778194503e-06,0.06173674238645229,2.3095339566618368e-11,3.9078370659736944e-10,0.0,0.0,0.0,0.0
791,0.24707577245549361,2.437402658771145e-05,1.0363159957815489e-05,5.379742144630104e-10,3.0439772985579183,0.2457491864241727,0.0001263102602530222,3.979040377672681e-16,0.7528641178971162,1.835033002655824e-05,5.856953106672423e-08,7.74348174920075e-06,0.061768943113873404,2.1686024778245603e-11,3.833354576448427e-10,0.0,0.0,0.0,0.0
792,0.24688196113628086,2.4239836472439484e-05,1.0193799274710802e-05,5.364435707105263e-10,3.0439772985579183,0.24555607632823973,0.00012437566746054067,3.9996053243224197e-16,0.7530584984263222,1.8254014856034878e-05,5.888283963748085e-08,7.617644335435568e-06,0.061720490284070215,2.0815278014419532e-11,3.83158111835304e-10,0.0,0.0,0.0,0.0
793,0.24695468734424608,2.40580358169457e-05,1.0549805977701463e-05,5.765135752181958e-10,3.0439772985579183,0.24562853934498932,0.00012866892059231513,3.922887241946503e-16,0.752985247381769,1.8115346051142316e-05,5.6811587980520036e-08,7.887036675968681e-06,0.06173867183606152,2.1977343371917476e-11,4.121288736827037e-10,0.0,0.0,0.0,0.0
794,0.2469160437823678,2.396427214987914e-05,1.0594171945717075e-05,5.727443705680105e-10,3.0439772985579183,0.24559003562218326,0.00012923688326485903,3.90786280529143e-16,0.7530239288645696,1.8045670366681776e-05,5.8079346889940736e-08,7.919585634740733e-06,0.06172901094559195,2.2295463975793136e-11,4.0899475218439505e-10,0.0,0.0,0.0,0.0
795,0.24703639700146018,2.461492131882975e-05,1.041145042590611e-05,5.614854869960813e-10,3.0439772985579183,0.2457099533901545,0.00012692562789550486,4.0501428000667033e-16,0.7529030183065175,1.8532648556324363e-05,5.8624762504467976e-08,7.780187688108919e-06,0.061759099250365046,2.1720753338253916e-11,4.010233645564006e-10,0.0,0.0,0.0,0.0
796,0.24711439878476854,2.439990606005987e-05,1.0264545519273573e-05,5.267823404475595e-10,3.0439772985579183,0.2457876730644053,0.00012508236642651735,4.00856283198113e-16,0.7528256784488507,1.8368875833752797e-05,5.900255075259004e-08,7.668410893763648e-06,0.061778599696192135,2.1793594465387474e-11,3.7478167837692e-10,0.0,0.0,0.0,0.0
797,0.24696249092693268,2.428959256615845e-05,1.0581905144202506e-05,5.473767426856605e-10,3.0439772985579183,0.2456363146915044,0.00012905492501826132,3.956288307039066e-16,0.7529770233850531,1.8289505109701702e-05,5.8085119154001405e-08,7.909846318070583e-06,0.06174062273173317,2.0615681662650156e-11,3.9154642871500467e-10,0.0,0.0,0.0,0.0
798,0.24693743275451185,2.3930602361805617e-05,1.0506424754856263e-05,5.951297068686176e-10,3.0439772985579183,0.24561134719164474,0.0001281517681488724,3.9170292620199096e-16,0.753002790388016,1.8019810354105675e-05,5.816449992541082e-08,7.853202657483083e-06,0.061734358188627964,2.2424234440349858e-11,4.257100954745212e-10,0.0,0.0,0.0,0.0
799,0.24703170873888874,2.4369736731164847e-05,1.048368397954415e-05,5.44818619316202e-10,3.0439772985579183,0.2457052820863773,0.000127809480955382,3.972578919393578e-16,0.752907912310309,1.8348167605813178e-05,5.958478303153931e-08,7.833663835328078e-06,0.061757927184722186,2.367996893694997e-11,3.865182803201966e-10,0.0,0.0,0.0,0.0
