YPBBN	DoH	He3oH	Li7oH	Neff	YPCMB	He3oHe4	n	p	H2	H3	He3	He4	Li7	Be7	He6	Li8	Li6	B8
2.4704085686e-01	2.3820916676e-05	1.0389634855e-05	5.3565103144e-10	3.0439772986e+00	2.4571439712e-01	1.2665684765e-04	3.8835157655e-16	7.5289980373e-01	1.7934763490e-05	5.8711305765e-08	7.7636427371e-06	6.1760214215e-02	2.2171622879e-11	3.8111993356e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4684371818e-01	2.3973402614e-05	1.0417592261e-05	5.8517923128e-10	3.0439772986e+00	2.4551797180e-01	1.2713232035e-04	3.8777312228e-16	7.5309663380e-01	1.8054288810e-05	5.8188050562e-08	7.7872656135e-06	6.1710929544e-02	2.0493784985e-11	4.2020272427e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4689749957e-01	2.4497360058e-05	1.0492784887e-05	5.5218802877e-10	3.0439772986e+00	2.4557155852e-01	1.2801274471e-04	4.0326616671e-16	7.5304189792e-01	1.8447538512e-05	5.8731773498e-08	7.8427748720e-06	6.1724374893e-02	2.0935213851e-11	3.9488550735e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695073980e-01	2.4242639135e-05	1.0129260400e-05	5.5646182188e-10	3.0439772986e+00	2.4562460608e-01	1.2354254041e-04	3.9307138680e-16	7.5298986665e-01	1.8254461610e-05	5.8745406387e-08	7.5684850315e-06	6.1737684950e-02	2.1865293270e-11	3.9714481978e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694333862e-01	2.4056288056e-05	1.0468440486e-05	5.5028381242e-10	3.0439772986e+00	2.4561723169e-01	1.2768438363e-04	3.9125279193e-16	7.5299678176e-01	1.8114307487e-05	5.7693082584e-08	7.8250089132e-06	6.1735834655e-02	2.0640064547e-11	3.9372187526e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4717221313e-01	2.4028142397e-05	1.0562765435e-05	5.9893738658e-10	3.0439772986e+00	2.4584527836e-01	1.2867642552e-04	3.8979628334e-16	7.5276775457e-01	1.8087610799e-05	5.8218128742e-08	7.8930910896e-06	6.1793053281e-02	2.1762609545e-11	4.2909814208e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691678452e-01	2.4458792550e-05	1.0406633053e-05	5.5590320419e-10	3.0439772986e+00	2.4559077368e-01	1.2694856163e-04	3.9914301791e-16	7.5302286719e-01	1.8418030094e-05	5.8678562683e-08	7.7777540968e-06	6.1729196130e-02	2.2690139698e-11	3.9591768501e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703311676e-01	2.4142872509e-05	1.0357436932e-05	5.6247542903e-10	3.0439772986e+00	2.4570668501e-01	1.2626951767e-04	3.9648836021e-16	7.5290713103e-01	1.8177340876e-05	5.7545908218e-08	7.7406422170e-06	6.1758279190e-02	2.3643972639e-11	3.9984778891e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707355358e-01	2.3777501845e-05	1.0482117783e-05	5.6656027281e-10	3.0439772986e+00	2.4574697557e-01	1.2776179559e-04	3.8437306169e-16	7.5286696593e-01	1.7901295671e-05	5.8617378969e-08	7.8330228328e-06	6.1768388394e-02	2.0966651248e-11	4.0557786236e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4693768684e-01	2.3883527809e-05	1.0490570217e-05	5.6204914140e-10	3.0439772986e+00	2.4561160036e-01	1.2795822627e-04	3.8736989352e-16	7.5300264320e-01	1.7984359569e-05	5.6722414057e-08	7.8427046880e-06	6.1734421710e-02	1.9730764986e-11	4.0349372410e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703843119e-01	2.4199180557e-05	1.0432523527e-05	5.4578480973e-10	3.0439772986e+00	2.4571198022e-01	1.2718123619e-04	3.9081653176e-16	7.5290156274e-01	1.8219600858e-05	5.9640358107e-08	7.7950229085e-06	6.1759607798e-02	2.2030705811e-11	3.8889153035e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708304959e-01	2.4010982970e-05	1.0483091495e-05	5.6246460806e-10	3.0439772986e+00	2.4575643724e-01	1.2776708160e-04	3.9251271876e-16	7.5285711696e-01	1.8076839414e-05	5.8223126582e-08	7.8340469130e-06	6.1770762397e-02	2.2778832296e-11	4.0067665092e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4711825653e-01	2.4495138253e-05	1.0374460127e-05	5.6816136028e-10	3.0439772986e+00	2.4579151686e-01	1.2641908388e-04	4.0219212489e-16	7.5282142920e-01	1.8440464988e-05	5.9218180026e-08	7.7508977200e-06	6.1779564132e-02	2.2224407009e-11	4.0549964025e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695322171e-01	2.4436185794e-05	1.0323120241e-05	5.6480204839e-10	3.0439772986e+00	2.4562707902e-01	1.2590516911e-04	4.0077457103e-16	7.5298665555e-01	1.8400121816e-05	5.8131111374e-08	7.7150406738e-06	6.1738305428e-02	2.1546107493e-11	4.0374229797e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698067165e-01	2.3824344807e-05	1.0235842237e-05	5.6614964918e-10	3.0439772986e+00	2.4565442963e-01	1.2482244960e-04	3.9103448755e-16	7.5296032625e-01	1.7938786439e-05	5.8926293298e-08	7.6482568165e-06	6.1745167912e-02	2.2076230555e-11	4.0421199400e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697264010e-01	2.4333537124e-05	1.0259062573e-05	5.7009129159e-10	3.0439772986e+00	2.4564642714e-01	1.2511088005e-04	3.9973794660e-16	7.5296753795e-01	1.8322363538e-05	5.8959315165e-08	7.6657817723e-06	6.1743160024e-02	2.1744554415e-11	4.0751568182e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691366792e-01	2.4203069714e-05	1.0424880980e-05	5.5981009034e-10	3.0439772986e+00	2.4558766836e-01	1.2717335422e-04	3.9123461826e-16	7.5302632741e-01	1.8225548699e-05	5.7701527553e-08	7.7925083102e-06	6.1728416980e-02	2.0612376104e-11	4.0093936027e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696525397e-01	2.4604771992e-05	1.0311174548e-05	5.6439194935e-10	3.0439772986e+00	2.4563906773e-01	1.2575130010e-04	4.0681825926e-16	7.5297439738e-01	1.8526763364e-05	5.8035874989e-08	7.7060145667e-06	6.1741313491e-02	2.3228710695e-11	4.0174397726e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4727414162e-01	2.4419287531e-05	1.0200348442e-05	5.6735559163e-10	3.0439772986e+00	2.4594683843e-01	1.2419343263e-04	4.0540800483e-16	7.5266606388e-01	1.8379569029e-05	5.9333663093e-08	7.6181224493e-06	6.1818535406e-02	2.2471467152e-11	4.0455783282e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702244130e-01	2.4354751485e-05	1.0308089085e-05	5.3654201065e-10	3.0439772986e+00	2.4569604817e-01	1.2567508661e-04	4.0117626217e-16	7.5291759820e-01	1.8337120993e-05	5.8562930072e-08	7.7025787462e-06	6.1755610326e-02	2.2143252924e-11	3.8182866907e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4713156067e-01	2.4520108428e-05	1.0411180545e-05	5.6929311331e-10	3.0439772986e+00	2.4580477289e-01	1.2685745262e-04	4.0311306108e-16	7.5280800560e-01	1.8458933923e-05	5.7867657663e-08	7.7797524043e-06	6.1782890168e-02	2.0859055359e-11	4.0770935787e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696795924e-01	2.4145818905e-05	1.0638817000e-05	5.9827702336e-10	3.0439772986e+00	2.4564176322e-01	1.2974521137e-04	3.9190613866e-16	7.5297164319e-01	1.8181116937e-05	5.8073933058e-08	7.9526535854e-06	6.1741989810e-02	2.3104734782e-11	4.2738089858e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696261705e-01	2.4510245387e-05	1.0348693665e-05	5.5501077916e-10	3.0439772986e+00	2.4563644036e-01	1.2621066868e-04	4.0367672420e-16	7.5297709173e-01	1.8455653289e-05	5.9389455935e-08	7.7329398034e-06	6.1740654264e-02	2.2404129436e-11	3.9550627293e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4676033196e-01	2.4689430975e-05	1.0300610614e-05	5.3942721660e-10	3.0439772986e+00	2.4543488749e-01	1.2576098588e-04	4.0832681790e-16	7.5317919945e-01	1.8595565856e-05	5.9435262964e-08	7.6987703931e-06	6.1690082990e-02	2.0886913189e-11	3.8539844597e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4715924037e-01	2.4060244694e-05	1.0454126465e-05	5.5723228354e-10	3.0439772986e+00	2.4583235251e-01	1.2736188966e-04	3.9694786521e-16	7.5278092351e-01	1.8112093220e-05	5.7970849221e-08	7.8116961258e-06	6.1789810091e-02	2.1502372627e-11	3.9797146039e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695462960e-01	2.4765604120e-05	1.0304294462e-05	5.5528374913e-10	3.0439772986e+00	2.4562848181e-01	1.2567453476e-04	4.0875035066e-16	7.5298479429e-01	1.8648123324e-05	5.9802140927e-08	7.6991749046e-06	6.1738657401e-02	2.1671985333e-11	3.9644823428e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704639502e-01	2.3870568603e-05	1.0517573197e-05	5.4442106420e-10	3.0439772986e+00	2.4571991524e-01	1.2821262542e-04	3.8666760120e-16	7.5289390226e-01	1.7972005545e-05	5.8933519721e-08	7.8596832068e-06	6.1761598754e-02	2.0563861911e-11	3.8932743758e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4689456207e-01	2.4590749044e-05	1.0277273813e-05	5.3392532706e-10	3.0439772986e+00	2.4556863165e-01	1.2538553233e-04	4.0682333107e-16	7.5304518148e-01	1.8517945076e-05	5.8272131800e-08	7.6809793920e-06	6.1723640517e-02	2.2181461414e-11	3.7988843340e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704395215e-01	2.4659878891e-05	1.0495527070e-05	5.5655017631e-10	3.0439772986e+00	2.4571748121e-01	1.2794536274e-04	4.0743659945e-16	7.5289520621e-01	1.8566304603e-05	5.8661479911e-08	7.8433705376e-06	6.1760988039e-02	2.2563942746e-11	3.9646001701e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699619378e-01	2.4856010096e-05	1.0361309203e-05	5.3141215911e-10	3.0439772986e+00	2.4566989560e-01	1.2634162157e-04	4.1065071375e-16	7.5294296868e-01	1.8715158031e-05	5.8992909357e-08	7.7424820015e-06	6.1749048444e-02	2.1827694814e-11	3.7829535386e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696292815e-01	2.4159270383e-05	1.0426879349e-05	5.7029792841e-10	3.0439772986e+00	2.4563675033e-01	1.2716405287e-04	3.9620303976e-16	7.5297713248e-01	1.8191378136e-05	5.8011170658e-08	7.7931905426e-06	6.1740732038e-02	2.1709418098e-11	4.0771188070e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696952895e-01	2.4768374171e-05	1.0057154126e-05	5.4124485410e-10	3.0439772986e+00	2.4564332725e-01	1.2265059423e-04	4.1104544274e-16	7.5297045027e-01	1.8649853852e-05	5.9377569147e-08	7.5133623014e-06	6.1742382237e-02	2.1184139105e-11	3.8635724239e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708152401e-01	2.4300437767e-05	1.0583545064e-05	5.7280963310e-10	3.0439772986e+00	2.4575491718e-01	1.2899234594e-04	3.9652412278e-16	7.5285797970e-01	1.8294778483e-05	5.7894551373e-08	7.9100118037e-06	6.1770381002e-02	2.0928460212e-11	4.1031584291e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692988530e-01	2.4267153085e-05	1.0323516176e-05	5.3871524596e-10	3.0439772986e+00	2.4560382705e-01	1.2592584204e-04	3.9898791815e-16	7.5301024389e-01	1.8273414863e-05	5.8971323299e-08	7.7147421099e-06	6.1732471326e-02	1.9717794771e-11	3.8594030398e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4681451935e-01	2.4654711293e-05	1.0307314942e-05	5.5747648133e-10	3.0439772986e+00	2.4548887867e-01	1.2580616631e-04	4.0531475894e-16	7.5312505346e-01	1.8568080761e-05	5.9182115210e-08	7.7035150019e-06	6.1703629837e-02	2.3070191662e-11	3.9677931314e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706984417e-01	2.4033694592e-05	1.0289953783e-05	5.6607356862e-10	3.0439772986e+00	2.4574327958e-01	1.2542210440e-04	3.9452100031e-16	7.5287072331e-01	1.8094265031e-05	5.9168337868e-08	7.6878366096e-06	6.1767461042e-02	2.1020255966e-11	4.0515996109e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709648560e-01	2.4470806832e-05	1.0594114830e-05	5.5594166626e-10	3.0439772986e+00	2.4576982466e-01	1.2911073837e-04	4.0459959724e-16	7.5284273902e-01	1.8422669242e-05	5.8201604908e-08	7.9175008213e-06	6.1774121401e-02	2.2511243044e-11	3.9602540372e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698226605e-01	2.4531846920e-05	1.0499406251e-05	5.8054106735e-10	3.0439772986e+00	2.4565601826e-01	1.2803513883e-04	4.0059624414e-16	7.5295707123e-01	1.8471427609e-05	5.7770810440e-08	7.8478313699e-06	6.1745566512e-02	2.3203268228e-11	4.1391923357e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699568973e-01	2.4404316310e-05	1.0467671436e-05	5.4849882656e-10	3.0439772986e+00	2.4566939338e-01	1.2763898017e-04	4.0112600941e-16	7.5294391251e-01	1.8375081404e-05	5.8672821319e-08	7.8228966647e-06	6.1748922433e-02	2.2282504830e-11	3.9070634764e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705908089e-01	2.4142741556e-05	1.0287816569e-05	5.8772158788e-10	3.0439772986e+00	2.4573255523e-01	1.2540328338e-04	3.9473433660e-16	7.5288132626e-01	1.8176619282e-05	5.8256517145e-08	7.6872484660e-06	6.1764770222e-02	2.1221286746e-11	4.2126332181e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4685282246e-01	2.4235173907e-05	1.0369076416e-05	5.6347223889e-10	3.0439772986e+00	2.4552704312e-01	1.2653400712e-04	3.9742203494e-16	7.5308724571e-01	1.8251200367e-05	5.8835530560e-08	7.7499836680e-06	6.1713205615e-02	2.1494024163e-11	4.0284973226e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702032206e-01	2.4165065452e-05	1.0509868878e-05	5.9646135372e-10	3.0439772986e+00	2.4569393660e-01	1.2813659454e-04	3.9431193821e-16	7.5291954684e-01	1.8194350130e-05	5.8712212609e-08	7.8543735003e-06	6.1755080515e-02	2.2630237297e-11	4.2645717485e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706965566e-01	2.4340250011e-05	1.0434480618e-05	5.5619162051e-10	3.0439772986e+00	2.4574309176e-01	1.2718370768e-04	3.9968626802e-16	7.5287012389e-01	1.8325047041e-05	5.8716922855e-08	7.7970917927e-06	6.1767413916e-02	2.1589280405e-11	3.9715077383e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4685445538e-01	2.4303590046e-05	1.0595916281e-05	5.6377962485e-10	3.0439772986e+00	2.4552867013e-01	1.2930089632e-04	3.9523309729e-16	7.5308499744e-01	1.8302669048e-05	5.8589659272e-08	7.9210359257e-06	6.1713613844e-02	2.3319784019e-11	4.0125419332e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692953252e-01	2.4414713272e-05	1.0352401496e-05	5.4305134657e-10	3.0439772986e+00	2.4560347555e-01	1.2627837539e-04	4.0299045555e-16	7.5301030916e-01	1.8384530789e-05	5.8852039184e-08	7.7366130116e-06	6.1732383130e-02	2.0250654203e-11	3.8867260817e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4683288935e-01	2.4366619249e-05	1.0658448066e-05	5.8542006989e-10	3.0439772986e+00	2.4550718217e-01	1.3007901303e-04	3.9724426237e-16	7.5310632542e-01	1.8350655085e-05	5.7726311958e-08	7.9692183455e-06	6.1708222337e-02	2.2428305020e-11	4.1845525264e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697380737e-01	2.4472914491e-05	1.0181332163e-05	5.2661421479e-10	3.0439772986e+00	2.4564759019e-01	1.2416216056e-04	4.0824786017e-16	7.5296633669e-01	1.8427280773e-05	5.9266963296e-08	7.6069334181e-06	6.1743451842e-02	2.2300070024e-11	3.7422270614e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4686259248e-01	2.4320780685e-05	1.0189460220e-05	5.3877675410e-10	3.0439772986e+00	2.4553677778e-01	1.2433565950e-04	3.9616618201e-16	7.5307775343e-01	1.8315438880e-05	5.8705423222e-08	7.6147503876e-06	6.1715648121e-02	2.0993292251e-11	3.8474749533e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694584296e-01	2.4625156140e-05	1.0418210997e-05	5.2157885132e-10	3.0439772986e+00	2.4561972697e-01	1.2706989401e-04	4.0313427555e-16	7.5299353458e-01	1.8542583362e-05	5.9493869576e-08	7.7853516533e-06	6.1736460741e-02	2.1495579341e-11	3.7124992348e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707057546e-01	2.3922961230e-05	1.0619487177e-05	5.7400353763e-10	3.0439772986e+00	2.4574400823e-01	1.2943811021e-04	3.9114877843e-16	7.5286941452e-01	1.8010865815e-05	5.7715897356e-08	7.9373711964e-06	6.1767643865e-02	2.0804227483e-11	4.1134547983e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701450072e-01	2.4208028202e-05	1.0546182542e-05	5.8590412960e-10	3.0439772986e+00	2.4568813631e-01	1.2858333092e-04	3.9854360500e-16	7.5292522107e-01	1.8226834985e-05	5.8421058455e-08	7.8820657634e-06	6.1753625180e-02	2.1588412569e-11	4.1955358373e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696109103e-01	2.3987376775e-05	1.0409126811e-05	5.4030497280e-10	3.0439772986e+00	2.4563491986e-01	1.2694885109e-04	3.9755761470e-16	7.5297926856e-01	1.8061997418e-05	5.8940478949e-08	7.7789162137e-06	6.1740272757e-02	2.3269464163e-11	3.8356897906e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4710130985e-01	2.4565950507e-05	1.0364789798e-05	5.6063875564e-10	3.0439772986e+00	2.4577463146e-01	1.2631273594e-04	3.9936157525e-16	7.5283828979e-01	1.8494188166e-05	5.9119639440e-08	7.7438909862e-06	6.1775327463e-02	2.1549551489e-11	4.0052077049e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697347189e-01	2.4641988014e-05	1.0232981603e-05	5.5082418956e-10	3.0439772986e+00	2.4564725592e-01	1.2479219318e-04	4.0286147366e-16	7.5296630076e-01	1.8554586558e-05	5.7651735893e-08	7.6474385677e-06	6.1743367972e-02	2.3238375249e-11	3.9151367714e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4717017651e-01	2.4359267986e-05	1.0542880246e-05	5.6102826823e-10	3.0439772986e+00	2.4584324911e-01	1.2843551098e-04	4.0235864640e-16	7.5276933765e-01	1.8336910028e-05	5.9553694339e-08	7.8768032857e-06	6.1792544127e-02	2.2827109913e-11	3.9949776797e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4682738416e-01	2.4049002372e-05	1.0207661618e-05	5.7898158109e-10	3.0439772986e+00	2.4550169692e-01	1.2458141187e-04	3.9240984903e-16	7.5311332696e-01	1.8111624186e-05	5.9151239773e-08	7.6283747622e-06	6.1706846041e-02	1.9949032367e-11	4.1608971242e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707125179e-01	2.4338668752e-05	1.0353806515e-05	5.7353806402e-10	3.0439772986e+00	2.4574468211e-01	1.2619933599e-04	4.0076169614e-16	7.5286871237e-01	1.8323822204e-05	5.9104255217e-08	7.7359527241e-06	6.1767812947e-02	2.3335395995e-11	4.0846346776e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691884059e-01	2.4340706200e-05	1.0360014022e-05	5.6600671528e-10	3.0439772986e+00	2.4559282231e-01	1.2637851495e-04	3.9470983794e-16	7.5302109437e-01	1.8329065221e-05	5.8951348958e-08	7.7423577476e-06	6.1729710147e-02	2.1404327018e-11	4.0481066914e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699338637e-01	2.4162399145e-05	1.0406435179e-05	5.3961615871e-10	3.0439772986e+00	2.4566709835e-01	1.2689394372e-04	3.9883664143e-16	7.5294671831e-01	1.8192999143e-05	5.8028540051e-08	7.7774626776e-06	6.1748346593e-02	2.1084164787e-11	3.8521805106e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695669013e-01	2.4418728361e-05	1.0391368771e-05	5.4455283265e-10	3.0439772986e+00	2.4563053488e-01	1.2673517202e-04	4.0035311661e-16	7.5298305965e-01	1.8386888794e-05	5.8782265951e-08	7.7657423853e-06	6.1739172532e-02	2.1973654392e-11	3.8806540368e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706442018e-01	2.4453517308e-05	1.0344975440e-05	5.0246739862e-10	3.0439772986e+00	2.4573787520e-01	1.2609630189e-04	3.9894858852e-16	7.5287539084e-01	1.8410451401e-05	5.8794863448e-08	7.7296825645e-06	6.1766105044e-02	2.1408301669e-11	3.5688703746e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712367612e-01	2.4112158946e-05	1.0326254827e-05	5.6280088604e-10	3.0439772986e+00	2.4579691685e-01	1.2582812231e-04	3.9773451333e-16	7.5281669551e-01	1.8152035820e-05	5.8617143281e-08	7.7151598929e-06	6.1780919030e-02	2.1824817449e-11	4.0186108581e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692763958e-01	2.4413124565e-05	1.0334947642e-05	5.3872360211e-10	3.0439772986e+00	2.4560158945e-01	1.2606676396e-04	4.0307381455e-16	7.5301224379e-01	1.8383381706e-05	5.9195115937e-08	7.7231469973e-06	6.1731909894e-02	2.1868870476e-11	3.8379659794e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700211911e-01	2.4683097171e-05	1.0277133464e-05	5.4668838505e-10	3.0439772986e+00	2.4567579950e-01	1.2531129930e-04	4.0638412560e-16	7.5293749424e-01	1.8584829334e-05	5.9694949691e-08	7.6783441689e-06	6.1750529777e-02	2.3181682305e-11	3.8844050046e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4683665099e-01	2.4344401105e-05	1.0248408845e-05	5.5477674931e-10	3.0439772986e+00	2.4551093020e-01	1.2507239562e-04	4.0237760199e-16	7.5310352404e-01	1.8333854263e-05	5.9344335359e-08	7.6587684815e-06	6.1709162748e-02	2.1157005578e-11	3.9664731938e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4734113539e-01	2.4390218601e-05	1.0197499846e-05	5.5897598540e-10	3.0439772986e+00	2.4601359012e-01	1.2411408165e-04	4.0475603522e-16	7.5259912567e-01	1.8356057194e-05	5.9246881754e-08	7.6153825862e-06	6.1835283847e-02	2.2582457650e-11	3.9810238023e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696086284e-01	2.3848703612e-05	1.0533664390e-05	5.8333160805e-10	3.0439772986e+00	2.4563469250e-01	1.2846784635e-04	3.9160826944e-16	7.5297942402e-01	1.7957583110e-05	5.7165164373e-08	7.8744673808e-06	6.1740215710e-02	2.1571739549e-11	4.1766495869e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692093065e-01	2.4465434671e-05	1.0279009373e-05	5.3089564762e-10	3.0439772986e+00	2.4559490480e-01	1.2538895487e-04	4.0888907508e-16	7.5301899981e-01	1.8422937146e-05	5.9202866398e-08	7.6810864910e-06	6.1730232662e-02	2.2060087225e-11	3.7771442235e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703856382e-01	2.4296976037e-05	1.0571186605e-05	5.6563158769e-10	3.0439772986e+00	2.4571211237e-01	1.2887148503e-04	3.9729823655e-16	7.5290096959e-01	1.8293216816e-05	5.8344011440e-08	7.9007126332e-06	6.1759640956e-02	2.1052141942e-11	4.0481242886e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712142357e-01	2.4363704398e-05	1.0325315585e-05	5.4915382041e-10	3.0439772986e+00	2.4579467245e-01	1.2581813774e-04	4.0080422920e-16	7.5281857137e-01	1.8341449138e-05	5.8292815236e-08	7.7147965123e-06	6.1780355893e-02	2.1628745055e-11	3.9178444949e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699311659e-01	2.4555706658e-05	1.0336759536e-05	5.4605029961e-10	3.0439772986e+00	2.4566682955e-01	1.2604444320e-04	4.0164610001e-16	7.5294655318e-01	1.8489134689e-05	5.8850044367e-08	7.7241774196e-06	6.1748279148e-02	2.2377973601e-11	3.8876871735e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694696955e-01	2.3748982687e-05	1.0532597819e-05	5.4964493481e-10	3.0439772986e+00	2.4562084947e-01	1.2846446156e-04	3.8403167630e-16	7.5299346897e-01	1.7882828858e-05	5.7788590677e-08	7.8731887782e-06	6.1736742386e-02	2.3095339567e-11	3.9078370660e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707577246e-01	2.4374026588e-05	1.0363159958e-05	5.3797421446e-10	3.0439772986e+00	2.4574918642e-01	1.2631026025e-04	3.9790403777e-16	7.5286411790e-01	1.8350330027e-05	5.8569531067e-08	7.7434817492e-06	6.1768943114e-02	2.1686024778e-11	3.8333545764e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
